KW;Artikelnr.;Prüfziffer;Artikelbezeichnung;Abgabemenge;Palette;SA-GP;SA-VK;Spanne;N-GP;VK1;Spanne;VK2;Spanne;VK3;Spanne;KZ L/S;Einmalkauf;MHD;Sondertext;Druckkz;Endverbr. von;Endverbr. Bis;Lieferd. Von;Sortiment;
27;2715199000;1;Zott Sahnejoghurt Praline Eierlik.140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2960385007;9;Zott Sahnejoghurt gebrannte Mandel 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3422293005;7;Zott Sahnejogh.Trend m.Kokos u.Scho.150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3614109008;9;Zott Sahnej.Haselnuss-Panna Cotta 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3614110008;5;Zott Sahnej.Mandarinen-Panna Cotta 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3620918009;7;Zott Sahnejo.Biscotti alla Nocciola 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3620925007;3;Zott Sahnejoghurt Strawb.Cheesecake 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3620933008;9;Zott Sahnejo.Pistachio Chocol.Dream 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3812266002;1;Zott Sahnejoghurt Macadamia-Vanille 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3812267005;1;Zott Sahnej.Haselnuss-Panna Cotta 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3812268008;1;Zott Sahnejoghurt Walnuss-Maple 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3812288002;3;Zott Sahnejoghurt Mandel-Honig 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,89;59;0,89;59;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;146660001;5;Zott Sahnejoghurt Pfirsich-Maracuja 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;146640007;3;Zott Sahnejoghurt Diät Erdbeer 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;146651007;9;Zott Sahnejoghurt Himbeer 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;146652000;9;Zott Sahnejoghurt Amarena-Kirsch 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;146653003;9;Zott Sahnejoghurt Erdbeer 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;222035004;7;Zott Sahnejoghurt Bratapfel 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;685153008;3;Zott Sahnejoghurt Pflaume-Zimt 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;1442516003;1;Zott Sahnejoghurt Erdb.Panna Cotta 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;1442521005;7;Zott Sahnejogh.Pfirsich Panna Cotta 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;1682735008;9;Zott Sahnejogh.Heidelb.Panna Cotta 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2185701002;5;Zott Sahnejoghurt Balance Erdbeer 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2185704001;5;Zott Sahnejoghurt Balance Pfir.Mara.150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2185705004;5;Zott Sahnejoghurt Balance Kirsch 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2185707000;5;Zott Sahnejoghurt Balance Bratapfel 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2585402004;9;Zott Sahnejoghurt Panna Cott.Kirsch 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2586030006;7;Zott Sahnejoghurt Mango Panna Cotta 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2586367005;1;Zott Sahnejogh.Mascarpone Erdb.Van.140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2586391008;9;Zott Sahnejogh.Masc.Amar-Kir.140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2586395000;9;Zott Sahnejogh.Masc.Zitrone 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2586413007;3;Zott Sahnejogh.Mascarp.Heidelb.Cas.140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2795848001;9;Zott Sahnejoghurt Blutorange 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2795991004;1;Zott Sahnejoghurt Brombeer-Holunder 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2797141003;1;Zott Sahnejoghurt Balance Himb.Van.150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2844165004;9;Zott Sahnejoghurt Waldfrucht 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2873001009;7;Zott Sahnejoghurt Rhabarber-Vanille 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2873002002;7;Zott Sahnejoghurt Melone-Papaya 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2878578009;9;Zott Sahnejoghurt Apple Pie 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2878595004;1;Zott Sahnejoghurt Cherry Muffin 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2884192004;9;Zott Sahnejoghurt Blueberry Muffin 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;2884232001;5;Zott Sahnejoghurt Mandar.Cheesecake 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3022224003;5;Zott Sahnejoghurt Aprikose 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3022271009;5;Zott Sahnejoghurt Erdbeersplit 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3068433001;5;Zott Sahnejoghurt Gold Apfelstrudel 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3068448003;1;Zott Sahnejogh.Gold Heidelb.Vanilla 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3068449006;1;Zott Sahnejoghur.Gold Himbeer-Sahne 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3068452002;7;Zott Sahnejogh.Gold Erdbeer-Vanilla 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3108497002;3;Zott Sahnejoghurt Trend Limone 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3108528005;3;Zott Sahnejoghurt Trend Gartenfrü.150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3271658002;3;Zott Sahnejog.Balance Himbeer 10% 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3272706003;3;Zott Sahnejog.Granatapfel-Aprik.10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3272719009;9;Zott Sahnejog.mild Mango-Guave 10%140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3272720009;5;Zott Sahnejog.Tropische Früchte 10%140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3272724001;5;Zott SJ Split Edition Erdbeer 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3272732002;1;Zott Sahnejog.Split Edit.Kirsche 10%140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3272741006;7;Zott Sahnejog.Ananas-Maracuja 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3272742009;7;Zott SJ Split Edition Banane 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3927969005;3;Zott Sahnejoghurt Balance Zitrone 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;3927973004;9;Zott Sahnejoghurt Sommerbeere 10% 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4391509007;7;Zott Sahnejoghurt mild Limetten 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4391526002;9;Zott Sahnejoghurt mild Apfel 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4391551008;7;Zott Sahnejoghurt mild Beeren 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4391552001;7;Zott Sahnejoghurt mild Kirsche 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4393976009;3;Zott Sahnejoghurt Mango 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4393977002;3;Zott Sahnejoghurt Granatapfel 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4393993004;5;Zott Sahnejoghurt Orange 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4394001007;1;Zott Sahnejoghurt Maracuja 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4745729002;5;Zott Sahnejogh.Pfirsich Panna Cotta 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4745756004;3;Zott Sahnejoghurt Kirsch-Banane 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4745757007;3;Zott Sahnejogh.Himbeer Panna Cotta 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4745762009;9;Zott Sahnejoghurt Erdbeer-Rhabarber 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4745763002;9;Zott Sahnejogh.Erdbeer Panna Cotta 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4745771003;5;Zott Sahnejogh.Kirsch Panna Cotta 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4745781000;1;Zott Sahnejoghurt Zitrone 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4752374004;1;Zott Sahnejoghurt Heidelbeere 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4753737004;3;Zott Sahnejoghurt Banane 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4753747001;9;Zott Sahnejoghurt Erdbeer-Vanille 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4782056000;7;Zott SJ Mango-Panna Cotta 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4782057003;7;Zott SJ Kokos-Weiße Schokolade 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4782085008;5;Zott Sahnejoghurt Feige 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4782093009;1;Zott Sahnejoghurt Brombeere 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4782094002;1;Zott Sahnejoghurt Aprikose 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;4782103005;9;Zott Sahnejoghurt Honig 10% 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;5666670002;7;Zott Sahnejoghurt Mango-Vanille 150g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;5850380005;1;Zott SJ Cheesecake Love Erdbeere 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;5850400008;5;Zott SJ Cheesecake Salzkaramell 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;5850411008;1;Zott SJ Cheesecake Mango Limette 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;5850421005;7;Zott SJ Cheesecake Love Kirsch 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765186001;5;Zott Sahne-Joghurt Heidelbeer-Cassis140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765189000;5;Zott Sahnejoghurt Zabaione-Mandeln 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765190000;1;Zott Sahnejogh.Pfirsich-Marac.mild 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765207007;9;Zott Sahne-Joghurt Erdbeer-Vanille 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765208000;9;Zott Sahne-Joghurt Amarena-Kirsch 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765209003;9;Zott Sahnejoghurt Waldfrucht 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765210003;5;Zott Sahnejoghurt Banane 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765220000;1;Zott Sah.Joghu.Himbeer Panna Cotta 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765226008;1;Zott Sahne-Joghurt Pfirsich 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765229007;1;Zott Sahnejoghurt Bourbon-Vanilla 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765230007;7;Zott Sahnejogh.Van.Erdbeeren mild 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765231000;7;Zott Sah.Joghu.Erdbeer Panna Cotta 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765232003;7;Zott Sah.Joghu.Pfirsich Panna Cotta 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765233006;7;Zott Sahne Joghu.Kirsch Panna Cotta 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765234009;7;Zott Sahne-Joghurt Heidelbeer 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765235002;7;Zott Sahnejoghurt Erdbeer 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765236005;7;Zott Sahnejoghurt Amarena-Kirsch 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765237008;7;Zott Sahnejoghurt Bratapfel 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765238001;7;Zott Sahnejoghurt Balance Bratapfel140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765239004;7;Zott Sahnejoghurt gebrannte Mandel 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765240004;3;Zott Sahnejoghurt Winter-Orange 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765241007;3;Zott Sahnejoghurt Balance Erdbeere 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765243003;3;Zott Sahnejoghurt Bal.Pfirs.Maracu.140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765244006;3;Zott Sahnejoghurt Balance Himbeer 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765245009;3;Zott Sahnejoghurt Stracciatella 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6765246002;3;Zott Sahnejoghurt Himbeer 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6817632009;1;Zott Sahnejoghurt Balance Kirsche 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6818277009;5;Zott Sahne Joghurt Brombeer Cassis 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6818409004;7;Zott Sahne Joghurt Himb.Heidelbeer 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6818411007;3;Zott Sahne Joghurt Pfirsich Mango 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6818442001;1;Zott Sahne Joghurt Aprik.Mirabelle 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6853249007;9;Zott Sahnejoghurt Zitrone 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6853256005;5;Zott Sahnejoghurt Apfel-Birne 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6853261007;1;Zott Sahnejoghurt Mango-Vanille 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;6853262000;1;Zott Sahnejoghurt Kirsch-Banane 140g;1 BE;0;0,343;0,44;17;0,468;0,99;63;0,99;63;0,99;63;L;EK;14;;1;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;169132004;7;Fol Epi Classic 50% 150g;8 SC;196;1,254;1,49;10;1,551;2,89;54;2,69;50;2,69;50;L;;24;Knüller;2;28.06.2026;04.07.2026;27.06.2026;Mopro;
27;198576008;5;Fol Epi Leicht Scheiben 36% DS 150g;8 SC;196;1,254;1,49;10;1,551;2,89;54;2,69;50;2,69;50;L;;24;Knüller;0;28.06.2026;04.07.2026;27.06.2026;Mopro;
